ISBN	Response Group	Log time	Log date
9781137552273	ItemAttributes	01:14:22	27:09:17
9781137570390	ItemAttributes	01:14:23	27:09:17
9781137538772	ItemAttributes	01:14:24	27:09:17
9781349558957	ItemAttributes	01:14:26	27:09:17
9781137359032	ItemAttributes	01:14:27	27:09:17
9781137522290	ItemAttributes	01:14:28	27:09:17
9781137536983	ItemAttributes	01:14:29	27:09:17
9781349948529	ItemAttributes	01:14:35	27:09:17
9781349557523	ItemAttributes	01:14:36	27:09:17
9781137558190	ItemAttributes	01:14:37	27:09:17
9781349576104	ItemAttributes	01:14:38	27:09:17
9781349575800	ItemAttributes	01:14:39	27:09:17
9781137497642	ItemAttributes	01:14:43	27:09:17
9781137590619	ItemAttributes	01:14:44	27:09:17
9781137564221	ItemAttributes	01:14:45	27:09:17
9781137551818	ItemAttributes	01:14:46	27:09:17
9781137527936	ItemAttributes	01:14:48	27:09:17
9781137567611	ItemAttributes	01:14:49	27:09:17
9781137536037	ItemAttributes	01:14:50	27:09:17
9781137553003	ItemAttributes	01:14:51	27:09:17
9781137509055	ItemAttributes	01:14:52	27:09:17
9781137557193	ItemAttributes	01:14:54	27:09:17
9781137572509	ItemAttributes	01:14:55	27:09:17
9781137590602	ItemAttributes	01:14:56	27:09:17
9781137444264	ItemAttributes	01:14:59	27:09:17
9781137573919	ItemAttributes	01:15:01	27:09:17
9781137560322	ItemAttributes	01:15:02	27:09:17
9781137590473	ItemAttributes	01:15:03	27:09:17
9781349552863	ItemAttributes	01:15:06	27:09:17
9781137603272	ItemAttributes	01:15:10	27:09:17
9781137568434	ItemAttributes	01:15:11	27:09:17
9781137343048	ItemAttributes	01:15:12	27:09:17
9781137398567	ItemAttributes	01:15:13	27:09:17
9781137565273	ItemAttributes	01:15:15	27:09:17
9781137568656	ItemAttributes	01:15:16	27:09:17
9781137525444	ItemAttributes	01:15:17	27:09:17
9781137594815	ItemAttributes	01:15:18	27:09:17
9781137503145	ItemAttributes	01:15:19	27:09:17
9781137568779	ItemAttributes	01:15:20	27:09:17
9781137513144	ItemAttributes	01:15:22	27:09:17
9781349708475	ItemAttributes	01:15:23	27:09:17
9781137020888	ItemAttributes	01:15:24	27:09:17
9781137397102	ItemAttributes	01:15:25	27:09:17
9781137542144	ItemAttributes	01:15:27	27:09:17
9781137517555	ItemAttributes	01:15:28	27:09:17
9781137502469	ItemAttributes	01:15:29	27:09:17
9781137578181	ItemAttributes	01:15:30	27:09:17
9781137487711	ItemAttributes	01:15:32	27:09:17
9781137567925	ItemAttributes	01:15:33	27:09:17
9781137567499	ItemAttributes	01:15:34	27:09:17
9781137554772	ItemAttributes	01:15:35	27:09:17
9781137535313	ItemAttributes	01:15:36	27:09:17
9781137554246	ItemAttributes	01:15:38	27:09:17
9781137560353	ItemAttributes	01:15:39	27:09:17
9781137533449	ItemAttributes	01:15:40	27:09:17
9781137559913	ItemAttributes	01:15:41	27:09:17
9781137453532	ItemAttributes	01:15:46	27:09:17
9781137522450	ItemAttributes	01:15:47	27:09:17
9781137485083	ItemAttributes	01:15:48	27:09:17
9781137558534	ItemAttributes	01:15:49	27:09:17
9781137532176	ItemAttributes	01:15:57	27:09:17
9781137557414	ItemAttributes	01:15:58	27:09:17
9781137521194	ItemAttributes	01:15:59	27:09:17
9781137503251	ItemAttributes	01:16:00	27:09:17
9781137549426	ItemAttributes	01:16:08	27:09:17
9781137490940	ItemAttributes	01:16:09	27:09:17
9781137448040	ItemAttributes	01:16:10	27:09:17
9781137589804	ItemAttributes	01:16:11	27:09:17
9781349581504	ItemAttributes	01:16:13	27:09:17
9781137597489	ItemAttributes	01:16:14	27:09:17
9781349995370	ItemAttributes	01:16:15	27:09:17
9781137590459	ItemAttributes	01:16:16	27:09:17
9781137576279	ItemAttributes	01:16:24	27:09:17
9781137580917	ItemAttributes	01:16:25	27:09:17
9781137592392	ItemAttributes	01:16:26	27:09:17
9781137580894	ItemAttributes	01:16:32	27:09:17
9781137584984	ItemAttributes	01:16:33	27:09:17
9781137568502	ItemAttributes	01:16:34	27:09:17
9781137584793	ItemAttributes	01:16:40	27:09:17
9781349918416	ItemAttributes	01:16:43	27:09:17
9781349949595	ItemAttributes	01:16:44	27:09:17
9781137567659	ItemAttributes	01:16:45	27:09:17
9781137568694	ItemAttributes	01:16:46	27:09:17
9781137590558	ItemAttributes	01:16:50	27:09:17
9781137584212	ItemAttributes	01:16:51	27:09:17
9781137586377	ItemAttributes	01:16:52	27:09:17
9781137588883	ItemAttributes	01:16:55	27:09:17
9781137603418	ItemAttributes	01:16:57	27:09:17
9781137581273	ItemAttributes	01:16:58	27:09:17
9781137571083	ItemAttributes	01:16:59	27:09:17
9781137584854	ItemAttributes	01:17:00	27:09:17
9781137565372	ItemAttributes	01:17:01	27:09:17
9781137560995	ItemAttributes	01:17:05	27:09:17
9781137580924	ItemAttributes	01:17:06	27:09:17
9781137593863	ItemAttributes	01:17:07	27:09:17
9781137570338	ItemAttributes	01:17:08	27:09:17
9781137578587	ItemAttributes	01:17:12	27:09:17
9781349581535	ItemAttributes	01:17:16	27:09:17
9781349905737	ItemAttributes	01:17:17	27:09:17
9781349949823	ItemAttributes	01:17:18	27:09:17
9781349948499	ItemAttributes	01:17:22	27:09:17
9781349948918	ItemAttributes	01:17:23	27:09:17
9781349949243	ItemAttributes	01:17:24	27:09:17
9781349950249	ItemAttributes	01:17:25	27:09:17
9781137369192	ItemAttributes	01:17:26	27:09:17
9781137429445	ItemAttributes	01:17:28	27:09:17
9780230272408	ItemAttributes	01:17:29	27:09:17
9781137540997	ItemAttributes	01:17:30	27:09:17
9781137471253	ItemAttributes	01:17:31	27:09:17
9781137408525	ItemAttributes	01:17:32	27:09:17
9781137469595	ItemAttributes	01:17:34	27:09:17
9781137428172	ItemAttributes	01:17:35	27:09:17
9780230295469	ItemAttributes	01:17:36	27:09:17
9781137348104	ItemAttributes	01:17:37	27:09:17
9781137415462	ItemAttributes	01:17:41	27:09:17
9780230250369	ItemAttributes	01:17:42	27:09:17
9781137497550	ItemAttributes	01:17:43	27:09:17
9781137546036	ItemAttributes	01:17:44	27:09:17
9781137334923	ItemAttributes	01:17:45	27:09:17
9781137463708	ItemAttributes	01:17:49	27:09:17
9781137356086	ItemAttributes	01:17:50	27:09:17
9780230369658	ItemAttributes	01:17:51	27:09:17
9781137477033	ItemAttributes	01:17:52	27:09:17
9781137511140	ItemAttributes	01:17:56	27:09:17
9781137387769	ItemAttributes	01:17:57	27:09:17
9781137586650	ItemAttributes	01:17:58	27:09:17
9781137403902	ItemAttributes	01:17:59	27:09:17
9781137467669	ItemAttributes	01:18:00	27:09:17
9781137486875	ItemAttributes	01:18:02	27:09:17
9781137285997	ItemAttributes	01:18:03	27:09:17
9781137534736	ItemAttributes	01:18:04	27:09:17
9780230368958	ItemAttributes	01:18:05	27:09:17
9781137429063	ItemAttributes	01:18:06	27:09:17
9781137439048	ItemAttributes	01:18:12	27:09:17
9781137398284	ItemAttributes	01:18:13	27:09:17
9783709119068	ItemAttributes	01:18:14	27:09:17
9783476021052	ItemAttributes	01:18:15	27:09:17
9783476025579	ItemAttributes	01:18:23	27:09:17
9783476025630	ItemAttributes	01:18:24	27:09:17
9783476025784	ItemAttributes	01:18:25	27:09:17
9783476025869	ItemAttributes	01:18:31	27:09:17
9783476026491	ItemAttributes	01:18:32	27:09:17
9783476040671	ItemAttributes	01:18:33	27:09:17
9783476026859	ItemAttributes	01:18:34	27:09:17
9788847057838	ItemAttributes	01:18:38	27:09:17
9788847057722	ItemAttributes	01:18:39	27:09:17
9789462650985	ItemAttributes	01:18:40	27:09:17
9789462651166	ItemAttributes	01:18:41	27:09:17
9789462651289	ItemAttributes	01:18:45	27:09:17
9788876425561	ItemAttributes	01:18:47	27:09:17
9783662504437	ItemAttributes	01:18:48	27:09:17
9783662479513	ItemAttributes	01:18:49	27:09:17
9783662494776	ItemAttributes	01:18:50	27:09:17
9783662494714	ItemAttributes	01:18:51	27:09:17
9783642539497	ItemAttributes	01:18:53	27:09:17
9783662497692	ItemAttributes	01:18:54	27:09:17
9783662476635	ItemAttributes	01:18:55	27:09:17
9783662474310	ItemAttributes	01:18:56	27:09:17
9783662498187	ItemAttributes	01:19:00	27:09:17
9783662535929	ItemAttributes	01:19:01	27:09:17
9783662450635	ItemAttributes	01:19:02	27:09:17
9783662481615	ItemAttributes	01:19:03	27:09:17
9783662497302	ItemAttributes	01:19:04	27:09:17
9783662477625	ItemAttributes	01:19:08	27:09:17
9783662492871	ItemAttributes	01:19:09	27:09:17
9783642397745	ItemAttributes	01:19:10	27:09:17
9783662451328	ItemAttributes	01:19:11	27:09:17
9783540284765	ItemAttributes	01:19:17	27:09:17
9783662471401	ItemAttributes	01:19:18	27:09:17
9783662484586	ItemAttributes	01:19:19	27:09:17
9783662486573	ItemAttributes	01:19:20	27:09:17
9783642032585	ItemAttributes	01:19:22	27:09:17
9783662461051	ItemAttributes	01:19:23	27:09:17
9783662436219	ItemAttributes	01:19:24	27:09:17
9783642027222	ItemAttributes	01:19:25	27:09:17
9783662487730	ItemAttributes	01:19:26	27:09:17
9783662455746	ItemAttributes	01:19:28	27:09:17
9783662496893	ItemAttributes	01:19:29	27:09:17
9783662485002	ItemAttributes	01:19:30	27:09:17
9783662463406	ItemAttributes	01:19:31	27:09:17
9783662477267	ItemAttributes	01:19:33	27:09:17
9783662496213	ItemAttributes	01:19:34	27:09:17
9783662527849	ItemAttributes	01:19:35	27:09:17
9783662495100	ItemAttributes	01:19:36	27:09:17
9783662498125	ItemAttributes	01:19:37	27:09:17
9783662497005	ItemAttributes	01:19:39	27:09:17
9783662449714	ItemAttributes	01:19:40	27:09:17
9783642554339	ItemAttributes	01:19:41	27:09:17
9783642512797	ItemAttributes	01:19:42	27:09:17
9783662474495	ItemAttributes	01:19:44	27:09:17
9783642417290	ItemAttributes	01:19:45	27:09:17
9783662511565	ItemAttributes	01:19:46	27:09:17
9783662497203	ItemAttributes	01:19:47	27:09:17
9783642450341	ItemAttributes	01:19:48	27:09:17
9783662527559	ItemAttributes	01:19:52	27:09:17
9783662479940	ItemAttributes	01:19:53	27:09:17
9783662467442	ItemAttributes	01:19:54	27:09:17
9783662473948	ItemAttributes	01:19:55	27:09:17
9783662439777	ItemAttributes	01:19:59	27:09:17
9783662439784	ItemAttributes	01:20:00	27:09:17
9783662478493	ItemAttributes	01:20:01	27:09:17
9783642450709	ItemAttributes	01:20:02	27:09:17
9783662483268	ItemAttributes	01:20:08	27:09:17
9783662480403	ItemAttributes	01:20:09	27:09:17
9783662514726	ItemAttributes	01:20:10	27:09:17
9783662465363	ItemAttributes	01:20:11	27:09:17
9783662487112	ItemAttributes	01:20:22	27:09:17
9783662528655	ItemAttributes	01:20:23	27:09:17
9783662474099	ItemAttributes	01:20:24	27:09:17
9783662480687	ItemAttributes	01:20:25	27:09:17
9783662485743	ItemAttributes	01:20:27	27:09:17
9783662485422	ItemAttributes	01:20:28	27:09:17
9783662476826	ItemAttributes	01:20:29	27:09:17
9783662499382	ItemAttributes	01:20:30	27:09:17
9783662465592	ItemAttributes	01:20:31	27:09:17
9783662481028	ItemAttributes	01:20:33	27:09:17
9783662465950	ItemAttributes	01:20:34	27:09:17
9783662516140	ItemAttributes	01:20:35	27:09:17
9783662457252	ItemAttributes	01:20:36	27:09:17
9783662456590	ItemAttributes	01:20:42	27:09:17
9783662473535	ItemAttributes	01:20:43	27:09:17
9783662516270	ItemAttributes	01:20:44	27:09:17
9783662489192	ItemAttributes	01:20:45	27:09:17
9783662457283	ItemAttributes	01:20:47	27:09:17
9783662529515	ItemAttributes	01:20:48	27:09:17
9783662480885	ItemAttributes	01:20:49	27:09:17
9783662470152	ItemAttributes	01:20:50	27:09:17
9783662480236	ItemAttributes	01:20:56	27:09:17
9783662480137	ItemAttributes	01:20:57	27:09:17
9783662460917	ItemAttributes	01:20:58	27:09:17
9783662467275	ItemAttributes	01:20:59	27:09:17
9783662484302	ItemAttributes	01:21:00	27:09:17
9783662471036	ItemAttributes	01:21:02	27:09:17
9783662486252	ItemAttributes	01:21:03	27:09:17
9783662468050	ItemAttributes	01:21:04	27:09:17
9783662482698	ItemAttributes	01:21:06	27:09:17
9783662484371	ItemAttributes	01:21:07	27:09:17
9783662517192	ItemAttributes	01:21:08	27:09:17
9783662481479	ItemAttributes	01:21:09	27:09:17
9783662488638	ItemAttributes	01:21:19	27:09:17
9783662469231	ItemAttributes	01:21:22	27:09:17
9783662490105	ItemAttributes	01:21:23	27:09:17
9783662481639	ItemAttributes	01:21:24	27:09:17
9783662474112	ItemAttributes	01:21:28	27:09:17
9783662498293	ItemAttributes	01:21:29	27:09:17
9783662478400	ItemAttributes	01:21:30	27:09:17
9783662474037	ItemAttributes	01:21:31	27:09:17
9783662480380	ItemAttributes	01:21:33	27:09:17
9783662482025	ItemAttributes	01:21:34	27:09:17
9783662492321	ItemAttributes	01:21:38	27:09:17
9783662481066	ItemAttributes	01:21:39	27:09:17
9783662486955	ItemAttributes	01:21:40	27:09:17
9783662491249	ItemAttributes	01:21:41	27:09:17
9783662496473	ItemAttributes	01:21:45	27:09:17
9783662487792	ItemAttributes	01:21:47	27:09:17
9783662497395	ItemAttributes	01:21:48	27:09:17
9783662487815	ItemAttributes	01:21:49	27:09:17
9783662494004	ItemAttributes	01:21:50	27:09:17
9783662490518	ItemAttributes	01:21:56	27:09:17
9783662489734	ItemAttributes	01:21:57	27:09:17
9783662490266	ItemAttributes	01:21:58	27:09:17
9783662492635	ItemAttributes	01:21:59	27:09:17
9783662502778	ItemAttributes	01:22:07	27:09:17
9783662490983	ItemAttributes	01:22:08	27:09:17
9783662492901	ItemAttributes	01:22:09	27:09:17
9783662492826	ItemAttributes	01:22:19	27:09:17
9783662492963	ItemAttributes	01:22:20	27:09:17
9783662504963	ItemAttributes	01:22:21	27:09:17
9783662493892	ItemAttributes	01:22:22	27:09:17
9783662493861	ItemAttributes	01:22:24	27:09:17
9783662528242	ItemAttributes	01:22:25	27:09:17
9783662502792	ItemAttributes	01:22:26	27:09:17
9783662529959	ItemAttributes	01:22:27	27:09:17
9783662497579	ItemAttributes	01:22:29	27:09:17
9783662530528	ItemAttributes	01:22:30	27:09:17
9783662504758	ItemAttributes	01:22:31	27:09:17
9783662529393	ItemAttributes	01:22:32	27:09:17
9783662527122	ItemAttributes	01:22:36	27:09:17
9783662502815	ItemAttributes	01:22:37	27:09:17
9783662504925	ItemAttributes	01:22:38	27:09:17
9783662504086	ItemAttributes	01:22:40	27:09:17
9783662541098	ItemAttributes	01:22:41	27:09:17
9783662538258	ItemAttributes	01:22:42	27:09:17
9783662540367	ItemAttributes	01:22:43	27:09:17
9783319448466	ItemAttributes	01:22:44	27:09:17
9783319415932	ItemAttributes	01:22:46	27:09:17
9783319421582	ItemAttributes	01:22:47	27:09:17
9783319276366	ItemAttributes	01:22:48	27:09:17
9783319291178	ItemAttributes	01:22:49	27:09:17
9783319256924	ItemAttributes	01:22:52	27:09:17
9783319282978	ItemAttributes	01:22:54	27:09:17
9783319396590	ItemAttributes	01:22:55	27:09:17
9783319272986	ItemAttributes	01:22:56	27:09:17
9783319279824	ItemAttributes	01:22:57	27:09:17
9783319409900	ItemAttributes	01:22:58	27:09:17
9783319294476	ItemAttributes	01:23:00	27:09:17
9783319225296	ItemAttributes	01:23:01	27:09:17
9783319433875	ItemAttributes	01:23:03	27:09:17
9783319226132	ItemAttributes	01:23:11	27:09:17
9783319314822	ItemAttributes	01:23:12	27:09:17
9783319243320	ItemAttributes	01:23:13	27:09:17
9783319196671	ItemAttributes	01:23:23	27:09:17
9783319412818	ItemAttributes	01:23:24	27:09:17
9783319298887	ItemAttributes	01:23:25	27:09:17
9783319213347	ItemAttributes	01:23:26	27:09:17
9783319201849	ItemAttributes	01:23:28	27:09:17
9783319265780	ItemAttributes	01:23:29	27:09:17
9783319143453	ItemAttributes	01:23:30	27:09:17
9783319391427	ItemAttributes	01:23:31	27:09:17
9783319153858	ItemAttributes	01:23:32	27:09:17
9783319287713	ItemAttributes	01:23:34	27:09:17
9783319201092	ItemAttributes	01:23:35	27:09:17
9783319233796	ItemAttributes	01:23:36	27:09:17
9783319342368	ItemAttributes	01:23:37	27:09:17
9783319264332	ItemAttributes	01:23:39	27:09:17
9783319423388	ItemAttributes	01:23:40	27:09:17
9783319282824	ItemAttributes	01:23:41	27:09:17
9783319245249	ItemAttributes	01:23:42	27:09:17
9783319123523	ItemAttributes	01:23:44	27:09:17
9783319153384	ItemAttributes	01:23:45	27:09:17
9783319421162	ItemAttributes	01:23:46	27:09:17
9783319422398	ItemAttributes	01:23:47	27:09:17
9783319315003	ItemAttributes	01:23:48	27:09:17
9783319318561	ItemAttributes	01:23:51	27:09:17
9783319324128	ItemAttributes	01:23:53	27:09:17
9783319240299	ItemAttributes	01:23:54	27:09:17
9783319335445	ItemAttributes	01:23:55	27:09:17
9783319170930	ItemAttributes	01:23:56	27:09:17
9783319293417	ItemAttributes	01:23:58	27:09:17
9783319261652	ItemAttributes	01:23:59	27:09:17
9783319222424	ItemAttributes	01:24:00	27:09:17
9783319021461	ItemAttributes	01:24:01	27:09:17
9783319246499	ItemAttributes	01:24:02	27:09:17
9783319331492	ItemAttributes	01:24:06	27:09:17
9783319294605	ItemAttributes	01:24:07	27:09:17
9783319232249	ItemAttributes	01:24:08	27:09:17
9783319255323	ItemAttributes	01:24:18	27:09:17
9783319283005	ItemAttributes	01:24:19	27:09:17
9783319248158	ItemAttributes	01:24:20	27:09:17
9783319220406	ItemAttributes	01:24:21	27:09:17
9783319191072	ItemAttributes	01:24:25	27:09:17
9783319420943	ItemAttributes	01:24:26	27:09:17
9783319197517	ItemAttributes	01:24:32	27:09:17
9783319243924	ItemAttributes	01:24:33	27:09:17
9783319287416	ItemAttributes	01:24:34	27:09:17
9783319427416	ItemAttributes	01:24:35	27:09:17
9783319230566	ItemAttributes	01:24:39	27:09:17
9783319260686	ItemAttributes	01:24:40	27:09:17
9783319238166	ItemAttributes	01:24:41	27:09:17
9783319040356	ItemAttributes	01:24:44	27:09:17
9783319023717	ItemAttributes	01:24:46	27:09:17
9783319169279	ItemAttributes	01:24:47	27:09:17
9783319338248	ItemAttributes	01:24:48	27:09:17
9783319032146	ItemAttributes	01:24:49	27:09:17
9783319244105	ItemAttributes	01:24:50	27:09:17
9783319138589	ItemAttributes	01:24:52	27:09:17
9783319413358	ItemAttributes	01:24:53	27:09:17
9783319227641	ItemAttributes	01:24:54	27:09:17
9783319300771	ItemAttributes	01:24:55	27:09:17
9783319471143	ItemAttributes	01:24:56	27:09:17
9783319172255	ItemAttributes	01:24:58	27:09:17
9783319288949	ItemAttributes	01:24:59	27:09:17
9783319318011	ItemAttributes	01:25:00	27:09:17
9783319207070	ItemAttributes	01:25:01	27:09:17
9783319219806	ItemAttributes	01:25:02	27:09:17
9783319037882	ItemAttributes	01:25:04	27:09:17
9783319250335	ItemAttributes	01:25:05	27:09:17
9783319174877	ItemAttributes	01:25:06	27:09:17
9783319042589	ItemAttributes	01:25:07	27:09:17
9783319182261	ItemAttributes	01:25:09	27:09:17
9783319278155	ItemAttributes	01:25:10	27:09:17
9783319371535	ItemAttributes	01:25:11	27:09:17
9783319289960	ItemAttributes	01:25:12	27:09:17
9783319191829	ItemAttributes	01:25:13	27:09:17
9783319296333	ItemAttributes	01:25:14	27:09:17
9783319070513	ItemAttributes	01:25:16	27:09:17
9783319212081	ItemAttributes	01:25:17	27:09:17
9783319246673	ItemAttributes	01:25:18	27:09:17
9783319278407	ItemAttributes	01:25:19	27:09:17
9783319259710	ItemAttributes	01:25:21	27:09:17
9783319245126	ItemAttributes	01:25:22	27:09:17
9783319274447	ItemAttributes	01:25:23	27:09:17
9783319266190	ItemAttributes	01:25:24	27:09:17
9783319233611	ItemAttributes	01:25:25	27:09:17
9783319214573	ItemAttributes	01:25:29	27:09:17
9783319208305	ItemAttributes	01:25:30	27:09:17
9783319148731	ItemAttributes	01:25:31	27:09:17
9783319317618	ItemAttributes	01:25:32	27:09:17
9783319237596	ItemAttributes	01:25:34	27:09:17
9783319333632	ItemAttributes	01:25:35	27:09:17
9783319396477	ItemAttributes	01:25:36	27:09:17
9783319437613	ItemAttributes	01:25:37	27:09:17
9783319226378	ItemAttributes	01:25:38	27:09:17
9783319183763	ItemAttributes	01:25:40	27:09:17
9783319207520	ItemAttributes	01:25:41	27:09:17
9783319117997	ItemAttributes	01:25:45	27:09:17
9783319197364	ItemAttributes	01:25:46	27:09:17
9783319252841	ItemAttributes	01:25:47	27:09:17
9783319404561	ItemAttributes	01:25:48	27:09:17
9783319248127	ItemAttributes	01:25:49	27:09:17
9783319255729	ItemAttributes	01:25:53	27:09:17
9783319342245	ItemAttributes	01:25:54	27:09:17
9783319225081	ItemAttributes	01:25:55	27:09:17
9783319265957	ItemAttributes	01:25:56	27:09:17
9783319298047	ItemAttributes	01:26:02	27:09:17
9783319303208	ItemAttributes	01:26:03	27:09:17
9783319262505	ItemAttributes	01:26:04	27:09:17
9783319239903	ItemAttributes	01:26:05	27:09:17
9783319257945	ItemAttributes	01:26:09	27:09:17
9783319267234	ItemAttributes	01:26:10	27:09:17
9783319494050	ItemAttributes	01:26:11	27:09:17
9783319332475	ItemAttributes	01:26:15	27:09:17
9783319194332	ItemAttributes	01:26:16	27:09:17
9783319371948	ItemAttributes	01:26:20	27:09:17
9783319231853	ItemAttributes	01:26:21	27:09:17
9783319274874	ItemAttributes	01:26:22	27:09:17
9783319059174	ItemAttributes	01:26:25	27:09:17
9783319258669	ItemAttributes	01:26:29	27:09:17
9783319284323	ItemAttributes	01:26:30	27:09:17
9783319235639	ItemAttributes	01:26:31	27:09:17
9783319298917	ItemAttributes	01:26:34	27:09:17
9783319313818	ItemAttributes	01:26:36	27:09:17
9783319273631	ItemAttributes	01:26:37	27:09:17
9783319216072	ItemAttributes	01:26:38	27:09:17
9783319269184	ItemAttributes	01:26:39	27:09:17
9783319222608	ItemAttributes	01:26:41	27:09:17
9783319269849	ItemAttributes	01:26:42	27:09:17
9783319188263	ItemAttributes	01:26:43	27:09:17
9783319463841	ItemAttributes	01:26:45	27:09:17
9783319421643	ItemAttributes	01:26:46	27:09:17
9783319215327	ItemAttributes	01:26:47	27:09:17
9783319296395	ItemAttributes	01:26:48	27:09:17
9783319272412	ItemAttributes	01:26:49	27:09:17
9783319477879	ItemAttributes	01:26:51	27:09:17
9783319244433	ItemAttributes	01:26:52	27:09:17
9783319262468	ItemAttributes	01:26:53	27:09:17
9783319268880	ItemAttributes	01:26:54	27:09:17
9783319118147	ItemAttributes	01:26:56	27:09:17
9783319237176	ItemAttributes	01:26:57	27:09:17
9783319242125	ItemAttributes	01:26:58	27:09:17
9783319313306	ItemAttributes	01:26:59	27:09:17
9783319269726	ItemAttributes	01:27:00	27:09:17
9783319302751	ItemAttributes	01:27:04	27:09:17
9783319148441	ItemAttributes	01:27:05	27:09:17
9783319300627	ItemAttributes	01:27:06	27:09:17
9783319309620	ItemAttributes	01:27:07	27:09:17
9783319393209	ItemAttributes	01:27:08	27:09:17
9783319254661	ItemAttributes	01:27:12	27:09:17
9783319238708	ItemAttributes	01:27:13	27:09:17
9783319257792	ItemAttributes	01:27:14	27:09:17
9783319187341	ItemAttributes	01:27:15	27:09:17
9783319262192	ItemAttributes	01:27:19	27:09:17
9783319211114	ItemAttributes	01:27:20	27:09:17
9783319297088	ItemAttributes	01:27:21	27:09:17
9783319309231	ItemAttributes	01:27:22	27:09:17
9783319165189	ItemAttributes	01:27:23	27:09:17
9783319251431	ItemAttributes	01:27:27	27:09:17
9783319319803	ItemAttributes	01:27:28	27:09:17
9783319292175	ItemAttributes	01:27:29	27:09:17
9783319297477	ItemAttributes	01:27:30	27:09:17
9783319214603	ItemAttributes	01:27:34	27:09:17
9783319157078	ItemAttributes	01:27:35	27:09:17
9783319276397	ItemAttributes	01:27:36	27:09:17
9783319252759	ItemAttributes	01:27:37	27:09:17
9783319220253	ItemAttributes	01:27:39	27:09:17
9783319109381	ItemAttributes	01:27:40	27:09:17
9783319271699	ItemAttributes	01:27:41	27:09:17
9783319142456	ItemAttributes	01:27:48	27:09:17
9783319210179	ItemAttributes	01:27:49	27:09:17
9783319249919	ItemAttributes	01:27:50	27:09:17
9783319300955	ItemAttributes	01:27:51	27:09:17
9783319272542	ItemAttributes	01:27:54	27:09:17
9783319215501	ItemAttributes	01:27:56	27:09:17
9783319306490	ItemAttributes	01:27:57	27:09:17
9783319104249	ItemAttributes	01:27:58	27:09:17
9783319323299	ItemAttributes	01:27:59	27:09:17
9783319249797	ItemAttributes	01:28:00	27:09:17
9783319303505	ItemAttributes	01:28:02	27:09:17
9783319300443	ItemAttributes	01:28:03	27:09:17
9783319280127	ItemAttributes	01:28:04	27:09:17
9783319429328	ItemAttributes	01:28:05	27:09:17
9783319207766	ItemAttributes	01:28:06	27:09:17
9783319261133	ItemAttributes	01:28:08	27:09:17
9783319231679	ItemAttributes	01:28:09	27:09:17
9783319197661	ItemAttributes	01:28:10	27:09:17
9783319214931	ItemAttributes	01:28:11	27:09:17
9783319267494	ItemAttributes	01:28:12	27:09:17
9783319213194	ItemAttributes	01:28:16	27:09:17
9783319265131	ItemAttributes	01:28:17	27:09:17
9783319311098	ItemAttributes	01:28:18	27:09:17
9783319237114	ItemAttributes	01:28:22	27:09:17
9783319280455	ItemAttributes	01:28:23	27:09:17
9783319366029	ItemAttributes	01:28:24	27:09:17
9783319325057	ItemAttributes	01:28:25	27:09:17
9783319277790	ItemAttributes	01:28:26	27:09:17
9783319325934	ItemAttributes	01:28:28	27:09:17
9783319268071	ItemAttributes	01:28:29	27:09:17
9783319317014	ItemAttributes	01:28:30	27:09:17
9783319306124	ItemAttributes	01:28:31	27:09:17
9783319298252	ItemAttributes	01:28:33	27:09:17
9783319135205	ItemAttributes	01:28:34	27:09:17
9783319259086	ItemAttributes	01:28:35	27:09:17
9783319218755	ItemAttributes	01:28:36	27:09:17
9783319138862	ItemAttributes	01:28:37	27:09:17
9783319223971	ItemAttributes	01:28:39	27:09:17
9783319221199	ItemAttributes	01:28:40	27:09:17
9783319306612	ItemAttributes	01:28:41	27:09:17
9783319237565	ItemAttributes	01:28:42	27:09:17
9783319324159	ItemAttributes	01:28:44	27:09:17
9783319260341	ItemAttributes	01:28:45	27:09:17
9783319252001	ItemAttributes	01:28:46	27:09:17
9783319314341	ItemAttributes	01:28:47	27:09:17
9783319451091	ItemAttributes	01:28:49	27:09:17
9783319416724	ItemAttributes	01:28:50	27:09:17
9783319431499	ItemAttributes	01:28:51	27:09:17
9783319236087	ItemAttributes	01:28:52	27:09:17
9783319425436	ItemAttributes	01:28:53	27:09:17
9783319283302	ItemAttributes	01:28:55	27:09:17
9783319197098	ItemAttributes	01:28:56	27:09:17
9783319450940	ItemAttributes	01:28:57	27:09:17
9783319256207	ItemAttributes	01:28:58	27:09:17
9783319255873	ItemAttributes	01:29:00	27:09:17
9783319329802	ItemAttributes	01:29:01	27:09:17
9783319212029	ItemAttributes	01:29:02	27:09:17
9783319326023	ItemAttributes	01:29:03	27:09:17
9783319367439	ItemAttributes	01:29:07	27:09:17
9783319262567	ItemAttributes	01:29:13	27:09:17
9783319309590	ItemAttributes	01:29:14	27:09:17
9783319321059	ItemAttributes	01:29:15	27:09:17
9783319305806	ItemAttributes	01:29:17	27:09:17
9783319373027	ItemAttributes	01:29:18	27:09:17
9783319367590	ItemAttributes	01:29:19	27:09:17
9783319367606	ItemAttributes	01:29:20	27:09:17
9783319322636	ItemAttributes	01:29:26	27:09:17
9783319241494	ItemAttributes	01:29:27	27:09:17
9783319312491	ItemAttributes	01:29:28	27:09:17
9783319203577	ItemAttributes	01:29:29	27:09:17
